ASVID,Domain,Supergroup,Division,Phylum,Subphylum,Superclass,Class,Infraclass,Superorder,Order,Family,Genus,Species
7f2524328e5d418d7792fe2f40d38834,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyta_X,Chlorophyta_X,,,,,,,
cb6a135b32218794182baf8318683309,Eukaryota,TSAR,Stramenopiles,Bigyra,Bigyra,Bigyra,Opalozoa,Opalozoa,Opalozoa,Nanomonadea,MAST-3,MAST-3E,MAST-3E_sp.
37abcf7b0762c06c7adaf6cffb9ee35d,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-4,Dino-Group-II-Clade-4_X,Dino-Group-II-Clade-4_X_sp.
04780e2783982b58fcc7c0095b2c6d98,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum_sp.
e1db97a5594e8201bdfd421565c6b049,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-3,Ichthyodinium,Ichthyodinium_sp.
c4ec7bbebacbda5aee24f34870359440,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
2348eecd2476fcd4cfdc496119a75620,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp.
eb7c5e3f8297c8178bfed98e11543389,Eukaryota,Archaeplastida,Picozoa,Picozoa_X,Picozoa_X,Picozoa_X,Picozoa_XX,Picozoa_XX,Picozoa_XX,Picozoa_XXX,Picozoa_XXXX,Picozoa_XXXXX,Picozoa_XXXXX_sp.
4fe9e2445cbdc6d767532f7f0df607b2,Eukaryota,Opisthokonta,Animalia,,,,,,,,,,
27cdc52a0e1154002d0c8393512898fc,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,Acantharea,Acantharea,Acantharea,Acantharea_4,,,
bf391e783aca6a3aa2e1a9c8d06676a1,Eukaryota,Archaeplastida,Picozoa,Picozoa_X,Picozoa_X,Picozoa_X,Picozoa_XX,Picozoa_XX,Picozoa_XX,Picozoa_XXX,Picozoa_XXXX,Picozoa_XXXXX,Picozoa_XXXXX_sp.
f57ff093def86ed94ba50da1e416c3f5,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-55,Dino-Group-II-Clade-55_X,Dino-Group-II-Clade-55_X_sp.
5978a302ff345edb4c3f9d234b4e94b9,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora,Ciliophora,Oligohymenophorea,Oligohymenophorea,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.
8ac2ab31f8d0198597334d0321a576ad,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
5d9b699649cff3a509d0f80fe6486d49,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
0d49ce171051389d1206b7138702042c,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp.
93cef258c6b04476acc73934bd392ae3,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.
d915b869bcc13237d25574f6e307280d,Eukaryota,TSAR,Stramenopiles,Stramenopiles_X,Stramenopiles_X,Stramenopiles_X,Stramenopiles_XX,Stramenopiles_XX,Stramenopiles_XX,Stramenopiles_XXX,Stramenopiles_XXXX,Stramenopiles_XXXXX,Stramenopiles_XXXXX_sp.
fb25234762b0a35355cf8b91b1da1b3e,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-IV,,,
dc26b2e989a6619a3f2e01a16b5fa9b0,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-4,,
afb828b163ffdba59dc53fdfda3cc475,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
5bfbbeffea8718ee2395ad72a771adaa,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora,Ciliophora,Spirotrichea,Spirotrichea,Spirotrichea,Choreotrichida,Choreotrichida_X,Choreotrichida_XX,Choreotrichida_XX_sp.
7f4f151866e671f1d40dd35cb81733f9,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.
ccfb2ef8020a662eedd223f6245e7af0,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.
3ffa1a7ac0c05770301b9cdd19213fab,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-19,Dino-Group-II-Clade-19_X,Dino-Group-II-Clade-19_X_sp.
eac719c7ddac0af9614ad1eaa8801086,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,Dino-Group-II-Clade-6_X_sp.
af77f5bb78a57b4998f9ad8561868d37,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
f18443eefc242849d9d56d83c83ea695,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora,Ciliophora,Oligohymenophorea,Oligohymenophorea,Oligohymenophorea,Apostomatia,Apostomatia_X,Apostomatia_XX,Apostomatia_XX_sp.
118d1d660c7cee6c38e5a919a1408b0a,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
e20776bcf9e28724e5a74770e75b2a18,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista,Gyrista,Chrysophyceae,Chrysophyceae,Chrysophyceae,Chrysophyceae_Clade-EC2H,Chrysophyceae_Clade-EC2H_X,Chrysophyceae_Clade-EC2H_XX,Chrysophyceae_Clade-EC2H_XX_sp.
4ee17b282a4dc644aaffeb3d35495e9c,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista,Gyrista,Gyrista_X,Gyrista_X,Gyrista_X,Gyrista_XX,MAST-1,MAST-1C,MAST-1C_sp.
6e6285bb3b5c32fa294e6e1ce406a65f,Eukaryota,TSAR,Stramenopiles,Bigyra,Bigyra,Bigyra,Opalozoa,Opalozoa,Opalozoa,Nanomonadea,MAST-3,MAST-3L,MAST-3L_sp.
cdf44eedf8e8823541ead9540a8addc1,Eukaryota,TSAR,Stramenopiles,Bigyra,Bigyra,Bigyra,Sagenista,Sagenista,Sagenista,Labyrinthulomycetes,Labyrinthulomycetes_LAB15,Labyrinthulomycetes_LAB15_X,Labyrinthulomycetes_LAB15_X_sp.
f94ccf9b57f5fec2cb2e71cb2089a9d0,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Haptophyta_X,Haptophyta_X,Prymnesiophyceae,Prymnesiophyceae,Prymnesiophyceae,Prymnesiophyceae_X,Prymnesiophyceae_XX,Prymnesiophyceae_XXX,Prymnesiophyceae_XXX_sp.
a299f9e996c202bf667ac9b14d0c53d2,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora,Ciliophora,Intramacronucleata,Intramacronucleata,Intramacronucleata,Litostomatea,Mesodiniidae,,
611bdc05d9e3729a1dabe45fa72e2057,Eukaryota,TSAR,Alveolata,Apicomplexa,Apicomplexa,Apicomplexa,Gregarinomorphea,Gregarinomorphea,Gregarinomorphea,Eugregarinorida,Lecudinidae,Lecudina,Lecudina_phyllochaetopteri
fd17f9b9b705eb9278545f7d6be91237,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
4c1a11e5f7393e433dc6e71b8f50b775,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
d77093b2ca7604ea1286a826d4515942,Eukaryota,,,,,,,,,,,,
4df456e85f742e4fcd6c9d31b785a0ca,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyta_X,Chlorophyta_X,Mamiellophyceae,Mamiellophyceae,Mamiellophyceae,Mamiellales,Mamiellaceae,RCC391,RCC391_sp.
e402b2024fb26fe092fa25faea8fba07,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
483dd9525d77eec15d719f440ea6f5ad,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
75189a3af5e14d82aecdfce3c8a5554b,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.
7ff0a328af695f4952ecf24cec5855d5,Eukaryota,TSAR,Stramenopiles,Bigyra,Bigyra,Bigyra,Opalozoa,Opalozoa,Opalozoa,Nanomonadea,MAST-3,MAST-3F,MAST-3F_sp.
dde01f4ceb396ca098484548750b9bf4,Eukaryota,TSAR,Telonemia,Telonemia_X,Telonemia_X,Telonemia_X,Telonemia_XX,Telonemia_XX,Telonemia_XX,Telonemia_XXX,Telonemia-Group-2,Telonemia-Group-2_X,Telonemia-Group-2_X_sp.
a0126c4f787e524d76daff7ddc2d14f3,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-14,Dino-Group-II-Clade-14_X,Dino-Group-II-Clade-14_X_sp.
37cc745fd636ad5168fd33fccf201ddf,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-27,Dino-Group-II-Clade-27_X,Dino-Group-II-Clade-27_X_sp.
936c0e7f59c1031e623fc6d53e2aa3ae,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.
fbd522458c42ada0e265976581d45192,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
ca47f5dcc63be79610b7e7808c76e272,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista,Gyrista,MOCH-2,MOCH-2,MOCH-2,MOCH-2_X,MOCH-2_XX,MOCH-2_XXX,MOCH-2_XXX_sp.
0abbfce37e3da588684504cc26916e12,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.
c42b53a70635a800b5ce800811e66c8b,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
a56598650fc3d76fab5418a9b16fb26a,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora,Ciliophora,Oligohymenophorea,Oligohymenophorea,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.
6085f355abadd69c65697eab7c40b5c8,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora,Ciliophora,Spirotrichea,Spirotrichea,Spirotrichea,Choreotrichida,Choreotrichida_X,Choreotrichida_XX,Choreotrichida_XX_sp.
90c9170a9669c983bb4cec5fd6ac400e,Eukaryota,Opisthokonta,Animalia,,,,,,,,,,
782ed8a8ae571ebe096de0edf0a365a9,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-9,Dino-Group-II-Clade-9_X,Dino-Group-II-Clade-9_X_sp.
8f0d0d51c869a0b4e953d7106da4e942,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-40,Dino-Group-II-Clade-40_X,Dino-Group-II-Clade-40_X_sp.
49d7f793ad6257933abb23844a834e07,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-9,Dino-Group-II-Clade-9_X,Dino-Group-II-Clade-9_X_sp.
4dc46784d5ffc62998297da608b84e0a,Eukaryota,TSAR,Stramenopiles,Bigyra,Bigyra,Bigyra,Opalozoa,Opalozoa,Opalozoa,Nanomonadea,MAST-3,MAST-3F,MAST-3F_sp.
d53567ac693d8f8f5ce3b035dc6aaf9a,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora,Ciliophora,Spirotrichea,Spirotrichea,Spirotrichea,Oligotrichida,Strombidiidae,,
d1b5cb26a791e41b2afb27fcb26e096c,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.
49db9d68a98ee1630df24651f42b0da8,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,Gymnodinium_sp.
a01c3eca8c2ad49756c887b37a2b3289,Eukaryota,Opisthokonta,Animalia,,,,,,,,,,
9d79bcc9a4362dfa5de106b17e3ccc46,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-20,Dino-Group-II-Clade-20_X,Dino-Group-II-Clade-20_X_sp.
be15c99c0808e076c6648fa976a2a064,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp.
7a21b134f0d0aaee180f62f7d5bf4835,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp.
e5de40f2401e6b34f4b42e4a811e8a45,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.
e32d075a130ea165083dbaac3f5a54af,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
3bf1aee407f1d006e666380e42100768,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,Dino-Group-II-Clade-5_X_sp.
0b0da43918411361c9d48301e12199ec,Eukaryota,TSAR,Telonemia,Telonemia_X,Telonemia_X,Telonemia_X,Telonemia_XX,Telonemia_XX,Telonemia_XX,Telonemia_XXX,Telonemia-Group-1,Telonemia-Group-1_X,Telonemia-Group-1_X_sp.
4fa6591fbf632dd6326d7517c9fe6ab9,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
40244f9c4923caf7701fbd1eb2559313,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,Acantharea,Acantharea,Acantharea,Acantharea_4,Acantharea_4a,Acantharea_4a_X,Acantharea_4a_X_sp.
58afff9a394d2c1222030ca6a92e05a6,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
1fc0ff71c6d41c176e320a6531d7ca86,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista,Gyrista,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,Bacillariales,Bacillariaceae,Cylindrotheca,
dcc54bca282344c82dd6e07f681a0d1f,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
acc8c402363f475f8bc4c667df586ac1,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp.
3f795e21cc56dbb1464ea4401dde60f4,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-2,Dino-Group-I-Clade-2_X,Dino-Group-I-Clade-2_X_sp.
1a8588029b2ebe05e09b58d35dbf1b58,Eukaryota,TSAR,Stramenopiles,Bigyra,Bigyra,Bigyra,Sagenista,Sagenista,Sagenista,Labyrinthulomycetes,Labyrinthulomycetes_LAB14,Labyrinthulomycetes_LAB14_X,Labyrinthulomycetes_LAB14_X_sp.
e6676ba1177f7baa67b4e63c52959868,Eukaryota,Archaeplastida,Picozoa,Picozoa_X,Picozoa_X,Picozoa_X,Picozoa_XX,Picozoa_XX,Picozoa_XX,Picozoa_XXX,Picozoa_XXXX,Picozoa_XXXXX,Picozoa_XXXXX_sp.
ac410eb9b93f3699917f4f4afa2ebe03,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
7ac79991a6d7f0f362d75cb9deb9ec5e,Eukaryota,TSAR,Stramenopiles,Bigyra,Bigyra,Bigyra,Sagenista,Sagenista,Sagenista,Sagenista_X,MAST-9,MAST-9D,MAST-9D_sp.
785c91f979668237738e679989c6846b,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-15,Dino-Group-II-Clade-15_X,Dino-Group-II-Clade-15_X_sp.
714dfdad8766dbd0a052f840c41d003f,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-15,Dino-Group-II-Clade-15_X,Dino-Group-II-Clade-15_X_sp.
3b65a9d1cd25adb7aa418b9e015e4867,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,RAD-C,RAD-C,RAD-C,RAD-C_X,RAD-C_Xb,RAD-C_Xb_X,RAD-C_Xb_X_sp.
a468b1eeb2767d08e246681902d7e84d,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyta_X,Dinophyta_X,Dinophyta_X,Dinophyta_XX,Dinophyta_XXX,Dinophyta_XXXX,Dinophyta_XXXX_sp.
b28ad134e020d9bebb349204d890ac6b,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-2,Dino-Group-I-Clade-2_X,Dino-Group-I-Clade-2_X_sp.
0084245166b996a44d75b08a9073497a,Eukaryota,TSAR,Telonemia,Telonemia_X,Telonemia_X,Telonemia_X,Telonemia_XX,Telonemia_XX,Telonemia_XX,Telonemia_XXX,Telonemia-Group-2,Telonemia-Group-2_X,Telonemia-Group-2_X_sp.
9a7852af25f65a529f2484549ccfa7cc,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Haptophyta_X,Haptophyta_X,Prymnesiophyceae,Prymnesiophyceae,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,Prymnesium,Prymnesium_sp.
8eb14f75fab43c457cdafc838d4d0306,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.
0b5c17a6c806a6f80ed9a50a8c3bd27c,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,Acantharea,Acantharea,Acantharea,Acantharea_C,Acantharea_C3,Litholophus,Litholophus_spB
a16b6a06976811215725f9034c4c64a4,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
f6c45b217be153f0b2ed982282ddfa7f,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora,Ciliophora,Spirotrichea,Spirotrichea,Spirotrichea,Choreotrichida,Choreotrichida_X,Choreotrichida_XX,Choreotrichida_XX_sp.
cbb0f8f6400f12f29dc8e6f652c86cb3,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,Dino-Group-II-Clade-3_X_sp.
0ceff9c84980d015c2dce0aee940bda2,Eukaryota,TSAR,Rhizaria,Cercozoa,Cercozoa,Cercozoa,Chlorarachniophyceae,Chlorarachniophyceae,Chlorarachniophyceae,Chlorarachniophyceae_X,LC104-lineage,LC104-lineage_X,LC104-lineage_X_sp.
3488fb4ec5180db03e5171f51f747bd2,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,Dino-Group-II-Clade-6_X_sp.
7d019387b1f64a53a5d2b60e17bcad23,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
6098f61f3c1edd6843ce74c2a4025c4d,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-14,Dino-Group-II-Clade-14_X,Dino-Group-II-Clade-14_X_sp.
81ca64e464d44d394307687e92288ac8,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Haptophyta_X,Haptophyta_X,Prymnesiophyceae,Prymnesiophyceae,Prymnesiophyceae,,,,
a1cdb5698ebd680d911d4cfc2be7a8a3,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
14df4b327a713638daa82d72e8eed759,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora,Ciliophora,Spirotrichea,Spirotrichea,Spirotrichea,Oligotrichida,Tontoniidae,Pseudotontonia,Pseudotontonia_sp.
1f86b2f7256fc770544a8ba90130f925,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
8a1fba9da2bceb9afc9932afdea41d6a,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
a7135d3d50c3e41640f9e2ceaec2c559,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-15,Dino-Group-II-Clade-15_X,Dino-Group-II-Clade-15_X_sp.
da2fea85348da9edaffb38e3437fa75b,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,Gymnodiniales,Kareniaceae,,
